Date,HSCI,consumer_goods_manufacturing,consumer_service,energy,finance,industry,information_technology,integrated_industry,raw_material,real_estate,telecommunications,utilities
2016/7/18,2936.61,3889.08,2947.4,7916.9,3010.03,1090.54,7104.66,2463.77,5106.18,2945.5,1895.73,6801.63
2016/7/19,2920.99,3882.48,2932.57,7802.81,2991.15,1086.99,7049.76,2460.03,5052.47,2933.72,1885.92,6809.17
2016/7/20,2945.46,3903.92,2969.84,7801.27,3016.42,1094.74,7137.32,2462.54,5078.41,2968.09,1899.39,6870.14
2016/7/21,2962.09,3900.68,2961.55,7775.55,3022.81,1103.55,7127.23,2494.73,5065.56,3005.77,1970.16,6941.88
2016/7/22,2954.4,3883.39,2952.37,7748.01,3018.82,1098.01,7144.35,2476.33,5016.37,2997.29,1947.97,6938.9
2016/7/25,2958.28,3885.92,2966.6,7755.59,3013.11,1100.02,7215.89,2483.88,4994.23,3003.89,1957.57,6919.44
2016/7/26,2972.66,3915.79,3054.42,7686.1,3030.39,1104.86,7158.57,2512.93,5045.96,3016.03,1970.25,6994.06
2016/7/27,2980.24,3915.94,3057.11,7731.46,3039.26,1109.29,7245.56,2535.4,4994.27,3007.67,1973.71,6957.99
2016/7/28,2975.41,3930.21,3053.71,7649.83,3024.97,1085.66,7249.47,2533.15,4997.38,3032.7,1967.66,6974.57
2016/7/29,2935.56,3854.8,3011.91,7516.76,2988.27,1071.79,7157.95,2509.6,4916.44,2992.49,1934.41,6910.08
2016/8/1,2968.01,3919.26,3022.53,7580.87,3032.59,1083.5,7114.78,2530.43,5054.29,3013.52,1974.91,7021.38
2016/8/3,2929.18,3868.26,2957.3,7380.54,3007.66,1082.38,7037.69,2504.24,5063.78,2950.33,1932.65,6907.07
2016/8/4,2945.28,3878.42,2987.36,7458.07,3031.3,1088.52,7073.89,2514.47,5087.12,2969.46,1923.43,6904.57
2016/8/5,2983.32,3915.73,3017.11,7518.08,3076.07,1096.9,7154.69,2533.19,5130.32,3032.38,1949.01,6937.58
2016/8/8,3029.86,3961.17,3058.99,7565.58,3122.67,1119.04,7316.04,2580.12,5185.8,3092.68,1973.52,7007.55
2016/8/9,3030.77,3975.56,3075.73,7608.48,3119.95,1118.4,7290.02,2604.24,5183.26,3109.05,1953.05,6992.3
2016/8/10,3031.99,3964.78,3105.4,7602.09,3129.28,1112.87,7280.32,2593.35,5199.22,3102.84,1943.67,7020.52
2016/8/11,3046.88,3978.54,3094.76,7548.58,3164.18,1123.38,7315.33,2585.89,5226.94,3096.48,1951.8,7036.13
2016/8/12,3070.16,4000.98,3130.95,7685.42,3188.84,1129.59,7300.87,2643.21,5229.53,3103.29,1988.77,7115.78
2016/8/15,3093.85,4012.52,3118.37,7717.73,3227.01,1140.04,7410.49,2684.58,5216.35,3116.46,1984.38,7114.73
2016/8/16,3093.88,4012.07,3132.81,7767.54,3208.98,1150.85,7544.25,2684.1,5230.43,3107.69,1971.98,7106.99
2016/8/17,3081.64,4023.87,3110.84,7749.35,3195.9,1142.09,7460.24,2679.95,5234.11,3093.79,1956.93,7144.08
2016/8/18,3109.01,3994.56,3111.53,7673.98,3212.95,1153.41,7774.48,2674.78,5247.62,3131.07,1995.39,7151.92
2016/8/19,3096.99,3977.82,3039.9,7636.44,3195.63,1148.46,7740.19,2643.77,5178.63,3141.18,2005.95,7162.51
2016/8/22,3101.32,3992.57,3040.78,7602.17,3203.24,1137.94,7840.13,2654.85,5106.8,3143.14,1988.81,7121.91
2016/8/23,3095.29,3979.46,3035.21,7558.87,3204.79,1123.85,7784.41,2671.36,5099.08,3143.29,1982.58,7097.31
2016/8/24,3079.37,3996.73,3003.79,7544.34,3182.54,1129.37,7702.6,2664.83,5095.68,3119.21,1974.5,7088.62
2016/8/25,3073.1,4004.89,2999.61,7479.81,3188.65,1121.7,7642.37,2646.58,5049.17,3109.94,1959.92,7078.36
2016/8/26,3089.27,4053.16,3012.35,7536.3,3201.98,1132.01,7691.71,2664.56,5093.21,3119.38,1958.72,7113.71
2016/8/29,3080.25,4048.53,2966.27,7495.92,3186.89,1130.85,7745.11,2662.15,5054.11,3106.57,1958.66,7067.07
2016/8/30,3109.45,4078.41,2986.57,7541.59,3223.64,1141.37,7885.59,2668.39,5114.56,3130.55,1963.9,7082.53
2016/8/31,3100.73,4050.03,2975.26,7506.23,3239.37,1132.61,7777.75,2671.47,5085.33,3110.58,1941.73,7067.87
2016/9/1,3119.04,4083.72,3057.5,7457.33,3286.33,1138.52,7796.2,2671.07,5043.8,3110.42,1926.72,6975.54
2016/9/2,3134.81,4096.99,3073.02,7507.05,3302.63,1143.62,7783.41,2722.98,5082.92,3133.17,1938.69,7013.63
2016/9/5,3188.2,4160.66,3118.43,7603.72,3351.77,1156.37,8050.86,2751.55,5158.44,3196.63,1958.81,7094.48
2016/9/6,3215.67,4227.66,3133.87,7668.47,3372.25,1180.81,8227.74,2740.79,5258.83,3219.33,1947.99,7129.13
2016/9/7,3207.31,4206.91,3133.24,7639.52,3367.23,1171.67,8162.57,2740.43,5255.94,3226.21,1928.11,7148.2
2016/9/8,3229.99,4229.92,3192.37,7670.16,3379.95,1190.34,8230.11,2750.36,5255.7,3253.13,1960.83,7214.36
2016/9/9,3249.17,4195.45,3240.39,7630.78,3419.19,1192.88,8180.26,2766.14,5287.36,3282.21,1990.8,7245.6
2016/9/12,3141.93,4084.52,3147.68,7437.62,3296.8,1150.01,7902.42,2682.28,5107.57,3169.1,1921.34,7054.7
2016/9/13,3132.31,4092.11,3123.8,7400.42,3277.93,1151.9,7934.51,2670.63,5063.24,3145.9,1939.67,7001.54
2016/9/14,3128.01,4092.02,3143.67,7327.46,3268.88,1150.62,7962.3,2671.79,5075.47,3131.78,1937.99,7006.14
2016/9/15,3150.17,4113.56,3226.53,7291.2,3302.45,1157.39,8035.69,2676.59,5137.18,3145.84,1921.37,7039.44
2016/9/19,3177.54,4134.73,3203.7,7329.05,3338.7,1161.3,8037.05,2710.11,5170.19,3199.83,1938.64,7133.28
2016/9/20,3176.97,4125.93,3179.03,7327.33,3344.38,1160.08,8013.48,2680.49,5197.14,3207.18,1937.27,7152.51
2016/9/21,3196.82,4131.12,3202.2,7405.92,3367.77,1166.89,8095.26,2682.31,5216.72,3223.09,1947.61,7186.58
2016/9/22,3209.98,4143.33,3188.86,7514.65,3363.12,1172.31,8202.32,2695.39,5300.92,3250.91,1965.71,7214.91
2016/9/23,3198.55,4114.9,3163.96,7527.32,3334.07,1163.9,8294.7,2687.01,5276.37,3251.19,1961.09,7189.56
2016/9/26,3144.97,4042.05,3103.61,7392.96,3285.27,1139.86,8086.79,2643.27,5165.42,3198,1938.57,7097.13
2016/9/27,3175.29,4089.12,3153.44,7460.92,3325.9,1145.2,8187.79,2640.07,5161.97,3222.37,1939.44,7124.77
2016/9/28,3176.72,4089.21,3167.35,7437.55,3324.55,1136.98,8217.65,2644.79,5128.17,3214.56,1955.11,7148.06
2016/9/29,3194.22,4114.45,3203.23,7757.94,3336.03,1145.49,8269.45,2658.24,5205.74,3209.64,1958.95,7152.08
2016/9/30,3137.14,4063.65,3162.7,7657.49,3269.79,1126.37,8101.22,2619.08,5143.93,3165.38,1913.67,6993.26
2016/10/3,3175.27,4121.75,3201.33,7729.8,3311.18,1139.24,8240.74,2647.35,5188.5,3179.7,1948.93,7054.12
2016/10/4,3192.2,4154.67,3211.88,7784.05,3337.14,1144.38,8263.57,2651.7,5233.74,3188.12,1959.23,7040.61
2016/10/5,3203.17,4166.91,3226.97,8001.32,3351.01,1152.86,8266.62,2656.83,5208.12,3174.84,1973.82,7028.34
2016/10/6,3223.24,4178.69,3258.76,8240.81,3384.18,1167.27,8280.16,2654.88,5213.65,3164.93,1979.18,7034.21
2016/10/7,3209.7,4176.17,3233.29,8165.72,3375.44,1164.48,8237.46,2639.14,5210.11,3149.63,1961.23,6988.94
2016/10/11,3179.78,4182.28,3246.52,8141.77,3338.68,1159.2,8211.52,2588.37,5164.83,3073.72,1951.04,6893.43
2016/10/12,3158.19,4169.95,3213.97,8099.26,3307.8,1152.63,8134.21,2586.5,5076.48,3058.16,1946.39,6891.26
2016/10/13,3111.99,4124.44,3166.01,7913.72,3243.78,1135.36,8008.36,2563.14,5024.56,3047.25,1920.65,6834.58
2016/10/14,3135.19,4135.35,3202.79,8027.78,3280.96,1141.7,7993.62,2597.76,5073,3062.83,1927.27,6871.56
2016/10/17,3114.97,4132.31,3144.24,7955.63,3259.04,1139.37,7968.46,2582.51,5061.94,3044.16,1893.5,6846.32
2016/10/18,3163.67,4192.05,3182.68,8110.6,3310.76,1159.68,8108.16,2617.75,5136.6,3104.34,1915.43,6894.78
2016/10/19,3155.28,4192.73,3180.9,8081.11,3295.93,1148.83,8118.88,2619.23,5087.12,3093.69,1906.4,6915.07
2016/10/20,3164.43,4192.85,3186.24,8220.56,3306.52,1149.53,8170,2625.2,5100.65,3090.08,1892.68,6966.89
2016/10/24,3197.49,4244.29,3212.39,8376.22,3350.1,1160.88,8198.78,2656.1,5088.92,3140.7,1874.64,7022.89
2016/10/25,3192.22,4221.51,3226.59,8341.23,3346.71,1159.08,8174.31,2646.38,5114.73,3147.51,1866.17,6992.47
2016/10/26,3159.28,4153.7,3230.11,8172.76,3307.9,1143.33,8087.95,2616.35,5128.04,3128.41,1854.21,6962.11
2016/10/27,3136.08,4115.47,3193.09,8012.22,3284.71,1140.1,8021.18,2587.76,5121.95,3125.51,1838.21,6924.35
2016/10/28,3110.24,4089.17,3167.02,7956.18,3259.9,1126.7,7934.63,2565.73,5072.52,3099.28,1818.83,6879.22
2016/10/31,3103.37,4060.97,3157.78,7874.71,3255.34,1118.42,7860.25,2578.67,5061.72,3108.27,1829.02,6892.96
2016/11/1,3131.72,4096,3197.49,8029.45,3279.28,1124.75,7919.8,2609.67,5098.13,3146.88,1834.96,6985.54
2016/11/2,3086.17,4061.25,3166.25,7902.92,3218.01,1108.89,7815.49,2576.56,5081.35,3112.33,1807.38,6900.33
2016/11/3,3070.44,4033.85,3147.27,7836.9,3206.54,1106,7736.24,2563.54,5077.96,3102.69,1803.28,6844.14
2016/11/4,3065.51,4005.15,3137.06,7830.4,3207.36,1103.89,7683.62,2560.18,5069.71,3101.58,1800.82,6863.97
2016/11/7,3092.64,4062.85,3175.94,7958.23,3252.99,1118.63,7826.36,2576.42,5126.41,3014.84,1816.42,6949.4
2016/11/8,3106.56,4089.1,3191.6,7911.04,3264.81,1121.04,7874.63,2585.57,5151.87,3040.55,1828.23,6975.16
2016/11/9,3046.38,4014.29,3152.5,7685.4,3187.19,1106.82,7749.58,2540.78,5182.23,2999.11,1787.61,6867.04
2016/11/10,3105.13,4067.97,3194.19,7825.1,3262.91,1124.35,7971.6,2574.62,5371.53,3054.06,1797.29,6887.58
2016/11/11,3068.36,3994.34,3189.93,7722.58,3265.11,1111.56,7696.17,2546.65,5482.69,3011.15,1736.46,6708.62
2016/11/14,3026.56,3952.46,3156.1,7633.53,3230.94,1106.3,7450.19,2526.95,5439.08,2956.24,1727.2,6612.58
2016/11/15,3038.59,3974.08,3159.13,7622.03,3253.54,1106.25,7457.25,2538.63,5378.85,2960.67,1738.34,6622.82
2016/11/16,3041.14,3989.93,3175.77,7640.03,3244.96,1113.36,7585.15,2547.4,5425.76,2938.29,1732.17,6605.97
2016/11/17,3035.77,3983.58,3232.42,7610.7,3223.82,1116.54,7517.89,2551.96,5439.01,2955.54,1740.3,6639.01
2016/11/18,3048.21,4022.41,3266.77,7615.51,3236.54,1116.48,7559.82,2574.81,5395.58,2958.56,1743.42,6650.24
2016/11/21,3051.09,4023.22,3307.16,7614.69,3244.51,1120.04,7503.27,2591.2,5441.79,2968.59,1735.18,6620.68
2016/11/22,3089.91,4041.76,3311.41,7902.35,3302.55,1130.68,7571.86,2613.52,5543.84,2990.45,1739.98,6686.15
2016/11/23,3087.71,4029.96,3317.85,7879.76,3305.28,1133.9,7522.39,2605.25,5556.37,3000.1,1731.86,6674.32
2016/11/24,3081.19,4032.74,3342.95,7833.17,3309.37,1129.41,7447.36,2591.88,5611.52,2980.06,1723.55,6637.45
2016/11/25,3095.94,4058.25,3332.17,7823.28,3338.77,1131.82,7469.21,2585.47,5630.77,2989.18,1729.72,6636.05
2016/11/28,3114.61,4106.88,3374.05,7852.76,3346.44,1145.94,7564.82,2582.4,5674.76,3005.49,1740.9,6683.04
2016/11/29,3101.98,4103.34,3374.55,7780.52,3325.63,1152.91,7496.46,2577.92,5613.8,3003.23,1729.84,6724
2016/11/30,3110.02,4113.14,3385.25,7702.61,3332.5,1151.73,7522.25,2569.79,5518.83,3031.74,1754.72,6719.39
2016/12/1,3117.56,4110.09,3354.86,7979.83,3338.71,1150.06,7533.52,2576.21,5603.3,3019.63,1783.13,6686.39
2016/12/2,3082.12,4072.38,3286.72,7926.86,3304.77,1137.39,7407.6,2550.89,5520.32,2997.67,1749.17,6611.3
2016/12/5,3069.37,4052.63,3316.95,7848.24,3296.02,1130.13,7365.67,2532.79,5500.61,2975.45,1733.83,6602.28
2016/12/6,3091.73,4078.08,3361.13,7899.09,3337.35,1133.18,7364.34,2553.53,5563.01,2977.03,1739.55,6614.7
2016/12/7,3110.3,4090.98,3364.3,7951.3,3374.36,1135.59,7373.56,2538.19,5605.95,2993.44,1743.56,6621.45
2016/12/8,3121.7,4116.17,3356.93,7999.76,3380.23,1148.8,7390.04,2542.61,5677.62,3017.9,1755.99,6625.53
2016/12/9,3103.15,4068.16,3232.23,7951.21,3375.21,1141.69,7287.73,2541.49,5661.98,3020,1744.43,6581.32
2016/12/12,3053.11,3977.87,3179.91,7914.81,3324.84,1116.86,7158.61,2505.37,5550.22,2963,1710.6,6517.67
2016/12/13,3057.97,4001.53,3191.2,8075.29,3317.36,1123.67,7209.49,2488.21,5609.34,2964.26,1710.62,6510.6
2016/12/14,3057.16,3986.46,3181.94,8201.8,3316.16,1118.9,7235.6,2486.12,5586.78,2954.19,1714.75,6473.59
2016/12/15,3007.44,3931.13,3122.25,8002.05,3259.69,1109.28,7138.68,2455.01,5449.75,2890.49,1700.64,6389.08
2016/12/16,3006.35,3934.52,3122.11,8002.94,3259.3,1111.71,7146.52,2456.7,5400.45,2888.42,1687.31,6389.02
2016/12/19,2979.16,3901.72,3094.35,7956.58,3230.75,1102.02,7085.76,2421.63,5344.8,2851.64,1675.07,6343.78
2016/12/20,2958.69,3879.74,3073.14,7890.53,3195.46,1089.27,7070.26,2408.45,5288.84,2827.88,1692.84,6352.16
2016/12/21,2970.52,3884.13,3109.82,7939.9,3215.34,1097.28,7090.68,2401.93,5325.4,2831.8,1692.64,6340.46
2016/12/22,2946.23,3851.16,3092.02,7787.38,3185.09,1086.48,7067.7,2405.75,5241.66,2813.5,1675.34,6303.64
2016/12/23,2934.91,3822.34,3079.53,7702.66,3183.64,1079.57,7030.46,2392.09,5210.3,2795.27,1668.77,6274.73
2016/12/28,2958.08,3859.57,3073.59,7758.16,3208.95,1086.92,7171.26,2392.45,5271.18,2801.37,1678.88,6312.75
2016/12/29,2965.03,3863.42,3074.14,7710.58,3205.55,1091.94,7307.48,2391.99,5258.25,2809.59,1684.27,6334.13
2016/12/30,2994.61,3914.07,3121.19,7760.46,3235.56,1099.41,7389.42,2404.63,5348.33,2840.56,1697.86,6389.95
2017/1/3,3011.03,3925.86,3106.14,7819.49,3257.36,1102.62,7368.65,2453.34,5353.2,2880.78,1698.5,6415.84
2017/1/4,3015.36,3938.99,3112.79,7810.54,3257.19,1117.81,7375.11,2448.9,5385.7,2887.14,1702.31,6436.3
2017/1/5,3053.92,3953.98,3156.43,8038.85,3294.5,1132.32,7527.14,2468.83,5511.06,2915.75,1740.5,6458.61
2017/1/6,3055.6,3930.35,3133.37,8075.74,3294.4,1128.71,7580.49,2459.86,5496.83,2931.13,1735.97,6475.36
2017/1/9,3061.21,3930.13,3177.09,8112.88,3293.91,1131.31,7582.87,2461.15,5501.43,2938.09,1736.35,6554.59
2017/1/10,3087.03,3992.56,3250.65,8111.19,3308.04,1144.82,7662.73,2480.79,5593.81,2977.05,1736.04,6641.16
2017/1/11,3110.46,4006.56,3263.07,8142.99,3332.24,1148.43,7746.19,2507.36,5732.68,3011.4,1749.74,6666.03
2017/1/12,3099.34,3984.75,3216.96,8096.12,3325.61,1147.01,7691.16,2499.85,5703.63,3008.53,1745.35,6646.73
2017/1/13,3110.23,3999.79,3218.76,8317.16,3331.08,1147.46,7710.02,2510.32,5702.63,3016.28,1754.41,6668.24
2017/1/16,3080.61,3966.74,3203.26,8199.28,3299.41,1138.37,7606.5,2474.03,5711.07,2981.02,1735.14,6683.75
2017/1/17,3102.37,4002.43,3195.86,8270.89,3326.89,1150.97,7654.54,2473.03,5758.55,2997.2,1750.34,6720.62
2017/1/18,3137.35,4046.77,3224.81,8359.24,3361.74,1170.13,7735.37,2510.88,5821.27,3032.8,1776.64,6791.32
2017/1/19,3133.57,4055.36,3225.21,8274.1,3365.49,1170.86,7717.23,2503.2,5818.35,3017.94,1774.37,6750.17
2017/1/20,3114.01,4044.71,3210.31,8171.26,3341.9,1164.21,7654.53,2506.06,5803.17,2997.37,1772.78,6696.39
2017/1/23,3118.37,4053.06,3231.98,8165.69,3345.8,1172.83,7652.81,2501.18,5905.47,3004.65,1768.19,6694.35
2017/1/24,3130.42,4047.17,3243.32,8279.84,3345.71,1185.67,7673.65,2519.06,6145.84,3035.19,1785.39,6699.25
2017/1/25,3144.99,4064.42,3284.2,8330.62,3363.15,1181.13,7771.68,2508.07,6215.26,3037.44,1780.68,6712.25
2017/1/26,3184.37,4099.51,3297.14,8427.7,3413.79,1194.16,7908.53,2529.15,6296.17,3067.75,1810.01,6726.83
2017/1/27,3179.27,4081.24,3295.97,8363.79,3409.67,1192.14,7883.76,2549.37,6266.02,3062.07,1804.68,6756.41
2017/2/1,3175.38,4062.38,3265.5,8290.55,3393.15,1195.12,7934.52,2529.58,6385.78,3073.93,1818.12,6784.57
2017/2/2,3159.4,4038.94,3242.51,8280.87,3376.01,1189.22,7893.18,2518.45,6379.57,3058.33,1803.02,6761.27
2017/2/3,3157.46,4091.12,3251.96,8246.22,3363.23,1190.39,7894.01,2512.96,6323.23,3063.71,1788.68,6785.8
2017/2/6,3188.35,4155.82,3241.61,8237.97,3410.56,1194.18,7990.8,2515.39,6320.48,3068.74,1818.17,6824.02
2017/2/7,3187.74,4172.97,3219.32,8181.95,3406.87,1197.44,7944.92,2517.3,6358.54,3084.39,1818.75,6863.09
2017/2/8,3214.32,4207.55,3208.47,8167.56,3443.91,1203.45,7925.04,2537.52,6418.66,3155.99,1823.55,6905.54
2017/2/9,3224.57,4230.36,3227.22,8164.05,3453.34,1218.92,7935.99,2536.45,6427.12,3178.92,1819.69,6911.65
2017/2/10,3232.66,4241.97,3253.2,8273.83,3474.63,1224.48,7879.05,2544.49,6442.57,3170.93,1809.59,6911.09
2017/2/13,3254.44,4288.6,3253.24,8333.47,3499.81,1247.67,7937.82,2556.89,6559.98,3166.74,1823.52,6952.17
2017/2/14,3253.8,4269.64,3340.76,8258.99,3502.52,1246.44,7921.73,2574.71,6532.97,3171.94,1809.15,6900.83
2017/2/15,3285.82,4258.32,3338.21,8277,3568.9,1257.83,8034.25,2586.26,6496.4,3186.08,1803.46,6906.93
2017/2/16,3299.07,4265.47,3338.44,8235.57,3593.52,1250.47,8182.14,2573.67,6498.09,3177.08,1807.04,6882.9
2017/2/17,3282.36,4229.76,3324.79,8202.96,3577.51,1238.76,8168.99,2558.89,6464.98,3159.88,1786.47,6859.65
2017/2/20,3299.14,4276.19,3300.52,8281.09,3593.17,1251.41,8234.57,2552.84,6519.23,3171.03,1794.29,6891.52
2017/2/21,3271.38,4287.51,3266.78,8298.43,3532.22,1243.21,8125.66,2558.83,6571.91,3183.51,1789.54,6865.37
2017/2/22,3309.62,4329.56,3288.87,8368.29,3561.89,1271.75,8262.62,2568.86,6803.9,3255.52,1798.72,6924.72
2017/2/23,3299.29,4331.87,3318.22,8313.45,3540.4,1268.04,8247.3,2555.87,6731.17,3267.77,1780.93,6911.65
2017/2/24,3273.22,4295.71,3313.97,8231.39,3509.63,1246.06,8107.31,2579.23,6500.81,3250.99,1789.6,6907.36
2017/2/27,3262.23,4290.58,3313.95,8157.11,3490.32,1245,8082.83,2600.41,6536.29,3240.98,1788.31,6882.5
2017/2/28,3243.05,4283.87,3314.58,8090.61,3467.88,1239.07,7965.94,2587,6507.19,3233.45,1770.55,6889.16
2017/3/1,3253.68,4303.19,3384.46,8013.56,3470.19,1249.49,7972.97,2594.92,6536.81,3260.94,1769.21,6967.73
2017/3/2,3251.57,4296.13,3375.3,8066.84,3470.32,1246.32,7951.9,2593.34,6510.73,3248.13,1763.06,7018.91
2017/3/3,3229.88,4276.71,3340.97,8031.55,3438.36,1241.22,7975.01,2570.75,6405.27,3208.04,1757.46,7016.68
2017/3/6,3239.39,4296.93,3345.16,8054.35,3443.26,1246.54,8061.04,2580.63,6442.66,3214.59,1750.78,7028.88
2017/3/7,3253.01,4312.56,3343.23,8080.57,3451.64,1251.68,8149.34,2589.31,6443.57,3247.37,1756.91,7010.12
2017/3/8,3268.11,4350.06,3357.63,8110.09,3461.27,1260.55,8164.18,2593.56,6424.22,3287.16,1764.62,7038.97
2017/3/9,3230.97,4306.32,3341.91,7900.67,3426.38,1241.52,8074.38,2567.56,6235.8,3243.73,1751.03,6967.56
2017/3/10,3238.12,4316.65,3351.54,7792.42,3429.78,1244.03,8155.19,2565.31,6152.47,3282.67,1747.97,6929.08
2017/3/13,3282.11,4388.33,3375.9,7846.97,3482.73,1258.4,8290.85,2581.58,6291.09,3338.79,1752.23,6962.16
2017/3/14,3282.95,4394.26,3416.11,7868.91,3479.61,1256.71,8278.38,2585.71,6252.99,3342.65,1744.11,6989.98
2017/3/15,3285.3,4404.43,3423.21,7808.36,3474.32,1261.1,8312.48,2593.82,6267.72,3364.93,1734.93,6996.51
2017/3/16,3346.44,4459.81,3449.38,8057.28,3542.89,1280.02,8531.69,2615.53,6459.92,3411.18,1779.83,7078.6
2017/3/17,3348.83,4422.59,3487.4,8070.13,3537.52,1274.98,8624.57,2617,6417.4,3388.09,1815.95,7113.97
2017/3/20,3367.24,4428.5,3541.3,8214.44,3537.4,1279.68,8798.03,2618.61,6350.71,3385.94,1866.62,7136.12
2017/3/21,3380.07,4425.85,3548.9,8257.74,3551.3,1286.22,8799.39,2622.31,6355.85,3434.21,1862.23,7156.3
2017/3/22,3343.22,4398.4,3517.39,8163.11,3499.25,1266.22,8697.21,2600.64,6263.88,3414.73,1858.19,7090.84
2017/3/23,3349.53,4421.94,3535.56,8153.38,3506.25,1273.49,8679.76,2622.56,6282.6,3456.87,1807.88,7102.77
2017/3/24,3350.48,4419.76,3527.4,8250.84,3502.59,1274.68,8763.4,2616.32,6232.09,3444.13,1799.75,7096.89
2017/3/27,3314.9,4365.14,3497.82,8209.75,3471.4,1254.38,8673.71,2585.18,6024.3,3375.53,1795.38,7064.58
2017/3/28,3338.34,4412.01,3567.75,8269.62,3494.85,1262.98,8724.13,2592.01,6079.51,3394.77,1805.38,7084.97
2017/3/29,3343.71,4396.57,3569.65,8292.24,3507.33,1271.54,8774.63,2584.87,6089.52,3389.26,1800.71,7065.58
2017/3/30,3327.53,4384.77,3563.2,8268.55,3489.23,1271.17,8673.18,2591.92,6057.42,3371.78,1789.45,7064.6
2017/3/31,3310.11,4376.66,3553.53,8212.18,3470.31,1263.83,8610.9,2572.75,6045.35,3354.32,1778.79,7033.11
2017/4/3,3335.09,4410.15,3568.92,8278.41,3484.16,1274.6,8703.18,2584.15,6096.72,3394.93,1801.3,7129.56
2017/4/5,3356.8,4461.11,3626.17,8376.67,3485.42,1274.91,8814.08,2584.21,6156.19,3439.19,1818.82,7168.28
2017/4/6,3341.91,4417.82,3625.46,8361.53,3459.19,1263.56,8783.82,2587.21,6162.93,3460.04,1795.96,7172.44
2017/4/7,3343.33,4401.45,3644.19,8492.57,3454.71,1265.61,8764.12,2580.4,6194.58,3468.32,1799.39,7195.74
2017/4/10,3337.79,4354.43,3660.33,8455.57,3457.62,1263.6,8713.87,2587.84,6117.5,3462.51,1790.87,7231.28
2017/4/11,3318.57,4333.27,3628.72,8349.55,3439.34,1263.11,8654.33,2574.15,6112.18,3456.12,1773.45,7159.56
2017/4/12,3345.47,4360.47,3665.89,8363.14,3460.72,1264.55,8842.76,2578.32,6155.07,3487.29,1780.76,7212.77
2017/4/13,3339.63,4372.49,3659.35,8327.79,3444.98,1260.02,8823.45,2571.45,6110.08,3509.01,1779,7195.94
2017/4/18,3291.93,4343.63,3615.67,8204.5,3391.93,1237.7,8715.39,2545.42,6020.3,3450.2,1754.2,7052.38
2017/4/19,3282.12,4354.94,3565.3,8102.11,3374.02,1230.26,8811.08,2532.86,5998.84,3440.71,1744.48,7006.28
2017/4/20,3309.57,4395.49,3578.53,8102.26,3397.88,1241.61,9018.19,2541.77,5986.14,3453.34,1763.2,7038.3
2017/4/21,3306.89,4392.9,3584.33,8080.35,3399.05,1242.74,9031.91,2528.86,5981.22,3438.51,1753.09,7030.02
2017/4/24,3316.37,4388.38,3566.56,8076.24,3428.7,1240.02,9079.32,2565.69,5924.64,3416.1,1737.26,7050.32
2017/4/25,3358.54,4414.28,3599.68,8155.15,3481.14,1255.64,9241.83,2603.59,5970.35,3454.42,1744.37,7120.6
2017/4/26,3370.66,4399.8,3669.01,8146.83,3508.04,1259.95,9212.11,2615.8,5918.03,3459.26,1749.7,7132.18
2017/4/27,3376.02,4379.84,3610.54,8087.31,3535.75,1254.3,9313.46,2612.77,5849.49,3427.93,1749.72,7127.09
2017/4/28,3367.44,4382.21,3617.67,8080.22,3514.81,1257.47,9316.58,2617.14,5865.97,3419.53,1736.5,7143.14
2017/5/2,3374.6,4409.11,3623.35,8017.37,3516.29,1268.15,9463.88,2622.79,5865.96,3408.68,1733.17,7109.74
2017/5/4,3366.09,4397.09,3612.04,7961.86,3535.91,1251.93,9280.62,2620.61,5748.19,3377.2,1746.44,7109.61
2017/5/5,3335.68,4353.32,3547.66,7777.12,3501.89,1231.19,9261.36,2599.21,5643.93,3349.01,1753.81,7044.01
2017/5/8,3351.96,4391.81,3546.95,7825.32,3519.65,1238.64,9312.52,2607.58,5666.27,3362.8,1753.61,7078.3
2017/5/9,3392.79,4421.54,3595.85,7930.62,3556.42,1246.8,9509.81,2633.45,5783.77,3403.83,1765.59,7201.03
2017/5/10,3405.2,4424.13,3584.18,7892.51,3584.68,1253.66,9508.94,2676.39,5735.15,3399.21,1782.38,7193.55
2017/5/11,3419.1,4439.61,3571.96,7935.11,3603.03,1252.05,9570.6,2699.5,5784.94,3412.77,1778.95,7204.27
2017/5/12,3422.07,4431.96,3578.66,7959.71,3607.97,1245.79,9648.03,2696.51,5769.27,3406.54,1777.8,7164.6
2017/5/15,3444.89,4434,3603.11,8080.83,3653.96,1250.41,9674.07,2709.25,5802.04,3416.51,1789.94,7076.67
2017/5/16,3447.2,4439.74,3637.24,8078.73,3650.49,1252.94,9679.6,2700.44,5842.83,3405.17,1795.12,7167.14
2017/5/17,3440.89,4444.87,3626.43,8070.93,3629.16,1250.45,9709.56,2702.56,5873.34,3410.95,1793.53,7160.24
2017/5/18,3414.88,4398.02,3594.21,8012.03,3587.87,1233.04,9763.92,2668.17,5803.94,3393.44,1775.38,7146.85
2017/5/19,3426.01,4429.45,3556.22,7999.76,3586.28,1226.1,9899.57,2678.19,5876.33,3431.64,1785.5,7108.56
2017/5/22,3455.94,4480.37,3582.55,8067.34,3613.53,1233.12,10105.45,2685.13,5936.55,3438.67,1797.95,7142.45
2017/5/23,3452.92,4463.88,3628.32,8046.17,3615.16,1230.23,10084.1,2698.95,5893.89,3413.43,1801.4,7136.37
